,date,raw,smooth,minpreds,avgpreds,maxpreds
0,2020-03-14,0.0,-0.005388393168243537,,,
1,2020-03-15,0.0,-0.005829521126405594,,,
2,2020-03-16,0.0,-0.006325949011754243,,,
3,2020-03-17,0.0,-0.006848128551773602,,,
4,2020-03-18,0.0,-0.00733964135267537,,,
5,2020-03-19,0.0,-0.007714779710615161,,,
6,2020-03-20,0.0,-0.007865082936482843,,,
7,2020-03-21,0.0,-0.007674991348705959,,,
8,2020-03-22,0.0,-0.007041557517252978,,,
9,2020-03-23,0.0,-0.005891368013871078,,,
10,2020-03-24,0.0,-0.004190787381271331,,,
11,2020-03-25,0.0,-0.0019496532347839657,,,
12,2020-03-26,0.0,0.0007797766063263751,,,
13,2020-03-27,0.0,0.003907249023214295,,,
14,2020-03-28,0.0,0.007311666663547963,,,
15,2020-03-29,0.0,0.010850528071959896,,,
16,2020-03-30,0.0,0.01437108901312736,,,
17,2020-03-31,0.0,0.017722527466657728,,,
18,2020-04-01,0.0,0.020768331715499674,,,
19,2020-04-02,0.0,0.023398136785797333,,,
20,2020-04-03,0.0,0.025538295519334207,,,
21,2020-04-04,0.0,0.027160608482876842,,,
22,2020-04-05,0.0,0.02828888569248174,,,
23,2020-04-06,0.0,0.02900338702274162,,,
24,2020-04-07,0.0,0.02944365742935934,,,
25,2020-04-08,0.0,0.029810751955784538,,,
26,2020-04-09,0.0,0.030370197000297527,,,
27,2020-04-10,1.0,0.031457096157304444,,,
28,2020-04-11,0.0,0.033484418874647,,,
29,2020-04-12,0.0,0.03695464219106665,,,
30,2020-04-13,0.0,0.042473610159739966,,,
31,2020-04-14,0.0,0.05076394227674097,,,
32,2020-04-15,0.0,0.06267390219082036,,,
33,2020-04-16,0.0,0.07917673664183893,,,
34,2020-04-17,0.0,0.10135548017954174,,,
35,2020-04-18,0.0,0.13036931386382003,,,
36,2020-04-19,0.0,0.16739975204737087,,,
37,2020-04-20,0.0,0.21357793209088383,,,
38,2020-04-21,0.0,0.26989759373535216,,,
39,2020-04-22,0.0,0.33712133163625374,,,
40,2020-04-23,0.0,0.41568977755901043,,,
41,2020-04-24,0.0,0.5056440662069717,,,
42,2020-04-25,1.0,0.6065710675865315,,,
43,2020-04-26,0.0,0.7175785340107873,,,
44,2020-04-27,0.0,0.8373038840057804,,,
45,2020-04-28,0.0,0.9639563828019065,,,
46,2020-04-29,2.0,1.0953885991452772,,,
47,2020-04-30,2.0,1.229189789702502,,,
48,2020-05-01,0.0,1.3627917156282596,,,
49,2020-05-02,1.0,1.4935765770932674,,,
50,2020-05-03,0.0,1.6189773197886856,,,
51,2020-05-04,2.0,1.7365624205408585,,,
52,2020-05-05,0.0,1.8441001683405613,,,
53,2020-05-06,3.0,1.9396010912574306,,,
54,2020-05-07,2.0,2.0213411133374386,,,
55,2020-05-08,5.0,2.087871738508061,,,
56,2020-05-09,5.0,2.1380264501003476,,,
57,2020-05-10,4.0,2.1709339574609743,,,
58,2020-05-11,2.0,2.1860483688300802,,,
59,2020-05-12,2.0,2.183203509446076,,,
60,2020-05-13,6.0,2.162693518109461,0.0,0.0,0.0
61,2020-05-14,4.0,2.125375135264917,0.99712,0.99712,0.99712
62,2020-05-15,1.0,2.072779846995491,1.111848293741672,1.162611077908808,1.2133738620759436
63,2020-05-16,2.0,2.0072177530056092,1.2399476559432283,1.3585452461132348,1.4771428362832413
64,2020-05-17,2.0,1.9318512541618555,1.3830580888967121,1.5911497781518606,1.7992414674070092
65,2020-05-18,0.0,1.8507166921453375,1.542631962991466,1.8669933984044769,2.191354833817488
66,2020-05-19,1.0,1.7686765468306735,1.7197543313411998,2.1923396468528993,2.6649249623645987
67,2020-05-20,2.0,1.6912934170460339,1.9150449798805969,2.5724526766886693,3.229860373496742
68,2020-05-21,3.0,1.624628528577167,2.1286215539571582,3.0108663503425626,3.893111146727967
69,2020-05-22,1.0,1.574979930762826,2.3600909022116454,3.5086107951404855,4.6571306880693255
70,2020-05-23,0.0,1.5485865373826848,2.608475639149493,4.063157240771009,5.517838842392524
71,2020-05-24,0.0,1.5513316243488147,2.8720285981310094,4.666883605007649,6.4617386118842886
72,2020-05-25,0.0,1.5884818907939517,3.1481752745894265,5.306025356438972,7.463875438288517
73,2020-05-26,2.0,1.6644952716245942,3.433913755024664,5.961950149491184,8.489986543957704
74,2020-05-27,3.0,1.7829228958406407,3.7265011063664244,6.614710246049218,9.502919385732012
75,2020-05-28,2.0,1.9464191989974742,4.023866790981295,7.2463058159733,10.468744840965305
76,2020-05-29,3.0,2.156860868025796,4.3246558027523685,7.8423733062827825,11.360090809813197
77,2020-05-30,0.0,2.4155616744664155,4.628331980666257,8.393733392610217,12.159134804554178
78,2020-05-31,0.0,2.7235577877809485,4.935511854938545,8.898487155411463,12.861462455884379
79,2020-06-01,0.0,3.0819280914792127,5.24825701472889,9.36325208908306,13.478247163437231
80,2020-06-02,1.0,3.492107494834043,5.570096801403706,9.802433531206306,14.034770261008907
81,2020-06-03,1.0,3.9561493858482595,5.905730272629447,10.235627962513599,14.56552565239775
82,2020-06-04,2.0,4.476897269723539,6.260332409372586,10.68338959070055,15.106446772028512
83,2020-06-05,0.0,5.058035938334861,6.638534720902428,11.16221581377606,15.68589690664969
84,2020-06-06,5.0,5.704008977469571,7.043622271600257,11.681315635033046,16.319008998465836
85,2020-06-07,0.0,6.419810440151734,7.477555561602582,12.2433857799074,17.00921599821222
86,2020-06-08,13.0,7.210680977472583,7.941647956606513,12.848031606549549,17.754415256492585
